ROI Label,ROI Name,R,A,S
459,17Networks_RH_VisCent_ExStr_7,22,-68,-8
460,17Networks_RH_VisCent_ExStr_8,36,-84,-16
461,17Networks_RH_VisCent_ExStr_9,16,-80,-14
462,17Networks_RH_VisCent_ExStr_10,48,-74,-14
463,17Networks_RH_VisCent_ExStr_11,20,-88,-12
464,17Networks_RH_VisCent_ExStr_12,26,-96,-14
465,17Networks_RH_VisCent_ExStr_13,16,-96,-12
466,17Networks_RH_VisCent_ExStr_14,40,-88,-10
467,17Networks_RH_VisCent_ExStr_15,6,-88,-10
468,17Networks_RH_VisCent_ExStr_16,48,-74,-6
469,17Networks_RH_VisCent_ExStr_17,32,-94,-4
470,17Networks_RH_VisCent_ExStr_18,44,-68,0
471,17Networks_RH_VisCent_ExStr_19,42,-86,-2
472,17Networks_RH_VisCent_ExStr_20,52,-74,2
473,17Networks_RH_VisCent_ExStr_21,24,-100,4
474,17Networks_RH_VisCent_ExStr_22,34,-90,4
475,17Networks_RH_VisCent_ExStr_23,16,-100,12
476,17Networks_RH_VisCent_ExStr_24,44,-78,6
477,17Networks_RH_VisCent_ExStr_25,28,-94,14
478,17Networks_RH_VisCent_ExStr_26,8,-94,16
479,17Networks_RH_VisCent_ExStr_27,38,-84,10
480,17Networks_RH_VisCent_ExStr_28,16,-94,20
481,17Networks_RH_VisCent_ExStr_29,28,-88,18
482,17Networks_RH_VisCent_ExStr_30,22,-88,28
483,17Networks_RH_VisCent_ExStr_31,30,-78,26
484,17Networks_RH_VisPeri_StriCal_1,4,-76,2
485,17Networks_RH_VisPeri_StriCal_2,10,-62,6
486,17Networks_RH_VisPeri_StriCal_3,8,-86,2
487,17Networks_RH_VisPeri_StriCal_4,20,-70,6
488,17Networks_RH_VisPeri_StriCal_5,24,-58,6
489,17Networks_RH_VisPeri_StriCal_6,10,-72,10
490,17Networks_RH_VisPeri_ExStrInf_1,24,-56,-8
491,17Networks_RH_VisPeri_ExStrInf_2,24,-46,-8
492,17Networks_RH_VisPeri_ExStrInf_3,16,-48,-8
493,17Networks_RH_VisPeri_ExStrInf_4,14,-62,-4
494,17Networks_RH_VisPeri_ExStrInf_5,10,-74,-6
495,17Networks_RH_VisPeri_ExStrInf_6,6,-68,2
496,17Networks_RH_VisPeri_ExStrInf_7,16,-40,-4
497,17Networks_RH_VisPeri_ExStrInf_8,14,-54,0
498,17Networks_RH_VisPeri_ExStrInf_9,22,-50,0
499,17Networks_RH_VisPeri_ExStrSup_1,4,-86,12
500,17Networks_RH_VisPeri_ExStrSup_2,20,-62,14
501,17Networks_RH_VisPeri_ExStrSup_3,4,-80,24
502,17Networks_RH_VisPeri_ExStrSup_4,8,-68,20
503,17Networks_RH_VisPeri_ExStrSup_5,18,-70,24
504,17Networks_RH_VisPeri_ExStrSup_6,8,-88,32
505,17Networks_RH_VisPeri_ExStrSup_7,10,-78,32
506,17Networks_RH_VisPeri_ExStrSup_8,18,-86,40
507,17Networks_RH_VisPeri_ExStrSup_9,18,-78,38
508,17Networks_RH_SomMotA_1,56,-16,40
509,17Networks_RH_SomMotA_2,54,-20,50
510,17Networks_RH_SomMotA_3,50,-14,50
511,17Networks_RH_SomMotA_4,10,-8,46
512,17Networks_RH_SomMotA_5,46,-10,50
513,17Networks_RH_SomMotA_6,52,-18,58
514,17Networks_RH_SomMotA_7,50,-26,56
515,17Networks_RH_SomMotA_8,38,-18,48
516,17Networks_RH_SomMotA_9,6,-2,54
517,17Networks_RH_SomMotA_10,6,-14,50
518,17Networks_RH_SomMotA_11,44,-22,58
519,17Networks_RH_SomMotA_12,42,-16,58
520,17Networks_RH_SomMotA_13,40,-34,62
521,17Networks_RH_SomMotA_14,8,-34,52
522,17Networks_RH_SomMotA_15,34,-24,54
523,17Networks_RH_SomMotA_16,4,-20,58
524,17Networks_RH_SomMotA_17,30,-34,64
525,17Networks_RH_SomMotA_18,30,-40,66
526,17Networks_RH_SomMotA_19,34,-28,64
527,17Networks_RH_SomMotA_20,8,-40,60
528,17Networks_RH_SomMotA_21,34,-20,68
529,17Networks_RH_SomMotA_22,28,-12,66
530,17Networks_RH_SomMotA_23,26,-24,58
531,17Networks_RH_SomMotA_24,4,-28,62
532,17Networks_RH_SomMotA_25,24,-28,68
533,17Networks_RH_SomMotA_26,6,-12,70
534,17Networks_RH_SomMotA_27,22,-44,68
535,17Networks_RH_SomMotA_28,22,-34,70
536,17Networks_RH_SomMotA_29,22,-22,70
537,17Networks_RH_SomMotA_30,20,-12,70
538,17Networks_RH_SomMotA_31,10,-40,70
539,17Networks_RH_SomMotA_32,18,-28,62
540,17Networks_RH_SomMotA_33,16,-44,76
541,17Networks_RH_SomMotA_34,12,-10,70
542,17Networks_RH_SomMotA_35,4,-32,72
543,17Networks_RH_SomMotA_36,8,-20,76
544,17Networks_RH_SomMotA_37,14,-16,76
545,17Networks_RH_SomMotA_38,20,-36,76
546,17Networks_RH_SomMotA_39,14,-32,72
547,17Networks_RH_SomMotA_40,14,-26,72
548,17Networks_RH_SomMotA_41,10,-34,78
549,17Networks_RH_SomMotB_Cent_1,62,2,18
550,17Networks_RH_SomMotB_Cent_2,64,-6,22
551,17Networks_RH_SomMotB_Cent_3,64,-12,26
552,17Networks_RH_SomMotB_Cent_4,60,2,26
553,17Networks_RH_SomMotB_Cent_5,62,-10,34
554,17Networks_RH_SomMotB_Cent_6,54,-8,34
555,17Networks_RH_SomMotB_Cent_7,52,-6,36
556,17Networks_RH_SomMotB_Cent_8,60,-10,46
557,17Networks_RH_SomMotB_Cent_9,42,-16,38
558,17Networks_RH_SomMotB_S2_1,38,-10,12
559,17Networks_RH_SomMotB_S2_2,40,-2,16
560,17Networks_RH_SomMotB_S2_3,36,-12,18
561,17Networks_RH_SomMotB_S2_4,34,-20,18
562,17Networks_RH_SomMotB_S2_5,42,-12,18
563,17Networks_RH_SomMotB_S2_6,50,-10,12
564,17Networks_RH_SomMotB_S2_7,40,-26,20
565,17Networks_RH_SomMotB_S2_8,60,-2,10
566,17Networks_RH_SomMotB_S2_9,48,-20,18
567,17Networks_RH_SomMotB_S2_10,58,-12,16
568,17Networks_RH_SomMotB_S2_11,66,-10,14
569,17Networks_RH_SomMotB_Ins_1,36,-16,8
570,17Networks_RH_SomMotB_Aud_1,52,12,-10
571,17Networks_RH_SomMotB_Aud_2,56,2,-2
572,17Networks_RH_SomMotB_Aud_3,46,-8,-8
573,17Networks_RH_SomMotB_Aud_4,56,-10,4
574,17Networks_RH_SomMotB_Aud_5,44,-18,0
575,17Networks_RH_SomMotB_Aud_6,40,-20,6
576,17Networks_RH_SomMotB_Aud_7,48,-20,8
577,17Networks_RH_SomMotB_Aud_8,36,-22,12
578,17Networks_RH_SomMotB_Aud_9,62,-22,10
579,17Networks_RH_SomMotB_Aud_10,40,-28,14
580,17Networks_RH_SomMotB_Aud_11,68,-30,14
581,17Networks_RH_SomMotB_Aud_12,50,-32,18
582,17Networks_RH_DorsAttnA_TempOcc_1,48,-36,-22
583,17Networks_RH_DorsAttnA_TempOcc_2,32,-36,-22
584,17Networks_RH_DorsAttnA_TempOcc_3,46,-44,-18
585,17Networks_RH_DorsAttnA_TempOcc_4,32,-40,-12
586,17Networks_RH_DorsAttnA_TempOcc_5,54,-48,-20
587,17Networks_RH_DorsAttnA_TempOcc_6,46,-58,-16
588,17Networks_RH_DorsAttnA_TempOcc_7,50,-58,-10
589,17Networks_RH_DorsAttnA_TempOcc_8,58,-56,-10
590,17Networks_RH_DorsAttnA_TempOcc_9,50,-64,-4
591,17Networks_RH_DorsAttnA_TempOcc_10,52,-58,0
592,17Networks_RH_DorsAttnA_TempOcc_11,46,-60,6
593,17Networks_RH_DorsAttnA_ParOcc_1,50,-66,8
594,17Networks_RH_DorsAttnA_ParOcc_2,52,-60,12
595,17Networks_RH_DorsAttnA_ParOcc_3,48,-64,16
596,17Networks_RH_DorsAttnA_ParOcc_4,46,-72,16
597,17Networks_RH_DorsAttnA_ParOcc_5,50,-58,18
598,17Networks_RH_DorsAttnA_ParOcc_6,42,-80,18
599,17Networks_RH_DorsAttnA_ParOcc_7,36,-80,24
600,17Networks_RH_DorsAttnA_ParOcc_8,36,-74,36
601,17Networks_RH_DorsAttnA_SPL_1,30,-66,34
602,17Networks_RH_DorsAttnA_SPL_2,28,-78,40
603,17Networks_RH_DorsAttnA_SPL_3,22,-80,48
604,17Networks_RH_DorsAttnA_SPL_4,24,-68,48
605,17Networks_RH_DorsAttnA_SPL_5,28,-64,52
606,17Networks_RH_DorsAttnA_SPL_6,16,-74,52
607,17Networks_RH_DorsAttnA_SPL_7,34,-56,54
608,17Networks_RH_DorsAttnA_SPL_8,32,-48,50
609,17Networks_RH_DorsAttnA_SPL_9,20,-68,58
610,17Networks_RH_DorsAttnA_SPL_10,10,-70,56
611,17Networks_RH_DorsAttnA_SPL_11,28,-56,60
612,17Networks_RH_DorsAttnA_SPL_12,22,-62,62
613,17Networks_RH_DorsAttnA_SPL_13,14,-64,66
614,17Networks_RH_DorsAttnB_TempOcc_1,58,-58,4
615,17Networks_RH_DorsAttnB_PostC_1,60,-16,32
616,17Networks_RH_DorsAttnB_PostC_2,58,-22,44
617,17Networks_RH_DorsAttnB_PostC_3,56,-28,52
618,17Networks_RH_DorsAttnB_PostC_4,50,-20,40
619,17Networks_RH_DorsAttnB_PostC_5,46,-28,44
620,17Networks_RH_DorsAttnB_PostC_6,40,-36,54
621,17Networks_RH_DorsAttnB_PostC_7,36,-34,48
622,17Networks_RH_DorsAttnB_PostC_8,40,-40,58
623,17Networks_RH_DorsAttnB_PostC_9,6,-52,54
624,17Networks_RH_DorsAttnB_PostC_10,32,-38,56
625,17Networks_RH_DorsAttnB_PostC_11,38,-48,62
626,17Networks_RH_DorsAttnB_PostC_12,8,-60,60
627,17Networks_RH_DorsAttnB_PostC_13,30,-48,70
628,17Networks_RH_DorsAttnB_PostC_14,22,-56,70
629,17Networks_RH_DorsAttnB_PostC_15,8,-48,68
630,17Networks_RH_DorsAttnB_PostC_16,14,-54,70
631,17Networks_RH_DorsAttnB_FEF_1,42,-2,50
632,17Networks_RH_DorsAttnB_FEF_2,30,-2,50
633,17Networks_RH_DorsAttnB_FEF_3,42,-6,62
634,17Networks_RH_DorsAttnB_FEF_4,34,-8,60
635,17Networks_RH_DorsAttnB_FEF_5,26,-8,52
636,17Networks_RH_DorsAttnB_FEF_6,24,-4,62
637,17Networks_RH_DorsAttnB_PrCv_1,58,10,26
638,17Networks_RH_DorsAttnB_PrCv_2,52,6,38
639,17Networks_RH_SalVentAttnA_ParOper_1,62,-32,22
640,17Networks_RH_SalVentAttnA_ParOper_2,50,-30,26
641,17Networks_RH_SalVentAttnA_ParOper_3,60,-22,22
642,17Networks_RH_SalVentAttnA_ParOper_4,56,-28,34
643,17Networks_RH_SalVentAttnA_ParOper_5,64,-30,34
644,17Networks_RH_SalVentAttnA_ParOper_6,64,-24,40
645,17Networks_RH_SalVentAttnA_PrC_1,52,0,46
646,17Networks_RH_SalVentAttnA_FrOper_1,42,10,8
647,17Networks_RH_SalVentAttnA_FrOper_2,50,8,0
648,17Networks_RH_SalVentAttnA_FrOper_3,46,-2,8
649,17Networks_RH_SalVentAttnA_FrOper_4,56,4,4
650,17Networks_RH_SalVentAttnA_FrOper_5,54,10,12
651,17Networks_RH_SalVentAttnA_FrOper_6,62,8,16
652,17Networks_RH_SalVentAttnA_Ins_1,38,8,-14
653,17Networks_RH_SalVentAttnA_Ins_2,46,6,-16
654,17Networks_RH_SalVentAttnA_Ins_3,40,2,-10
655,17Networks_RH_SalVentAttnA_Ins_4,40,-6,-8
656,17Networks_RH_SalVentAttnA_Ins_5,40,10,-2
657,17Networks_RH_SalVentAttnA_Ins_6,40,-12,0
658,17Networks_RH_SalVentAttnA_Ins_7,38,2,6
659,17Networks_RH_SalVentAttnA_Ins_8,36,16,10
660,17Networks_RH_SalVentAttnA_Ins_9,36,4,12
661,17Networks_RH_SalVentAttnA_ParMed_1,8,-26,40
662,17Networks_RH_SalVentAttnA_ParMed_2,10,-14,40
663,17Networks_RH_SalVentAttnA_ParMed_3,10,-36,44
664,17Networks_RH_SalVentAttnA_ParMed_4,16,-28,40
665,17Networks_RH_SalVentAttnA_ParMed_5,14,-20,42
666,17Networks_RH_SalVentAttnA_ParMed_6,10,-42,48
667,17Networks_RH_SalVentAttnA_ParMed_7,16,-36,46
668,17Networks_RH_SalVentAttnA_ParMed_8,6,-44,54
669,17Networks_RH_SalVentAttnA_ParMed_9,10,-28,48
670,17Networks_RH_SalVentAttnA_ParMed_10,14,-42,54
671,17Networks_RH_SalVentAttnA_ParMed_11,12,-46,60
672,17Networks_RH_SalVentAttnA_FrMed_1,4,8,34
673,17Networks_RH_SalVentAttnA_FrMed_2,4,-12,38
674,17Networks_RH_SalVentAttnA_FrMed_3,8,14,38
675,17Networks_RH_SalVentAttnA_FrMed_4,8,-2,42
676,17Networks_RH_SalVentAttnA_FrMed_5,8,16,50
677,17Networks_RH_SalVentAttnA_FrMed_6,8,6,48
678,17Networks_RH_SalVentAttnA_FrMed_7,6,10,58
679,17Networks_RH_SalVentAttnA_FrMed_8,6,0,66
680,17Networks_RH_SalVentAttnA_FrMed_9,20,-2,70
681,17Networks_RH_SalVentAttnA_FrMed_10,12,-4,72
682,17Networks_RH_SalVentAttnB_IPL_1,64,-38,26
683,17Networks_RH_SalVentAttnB_IPL_2,60,-40,36
684,17Networks_RH_SalVentAttnB_IPL_3,62,-34,44
685,17Networks_RH_SalVentAttnB_PFCd_1,8,12,68
686,17Networks_RH_SalVentAttnB_PFCd_2,24,8,66
687,17Networks_RH_SalVentAttnB_PFCd_3,16,8,70
688,17Networks_RH_SalVentAttnB_PFCl_1,42,46,18
689,17Networks_RH_SalVentAttnB_PFCl_2,32,48,20
690,17Networks_RH_SalVentAttnB_PFCl_3,26,56,26
691,17Networks_RH_SalVentAttnB_PFCl_4,38,42,30
692,17Networks_RH_SalVentAttnB_PFCl_5,28,46,32
693,17Networks_RH_SalVentAttnB_PFCl_6,32,40,40
694,17Networks_RH_SalVentAttnB_PFClv_1,48,42,0
695,17Networks_RH_SalVentAttnB_PFClv_2,40,50,8
696,17Networks_RH_SalVentAttnB_Ins_1,34,18,-10
697,17Networks_RH_SalVentAttnB_Ins_2,42,24,-12
698,17Networks_RH_SalVentAttnB_Ins_3,34,22,-2
699,17Networks_RH_SalVentAttnB_Ins_4,34,30,0
700,17Networks_RH_SalVentAttnB_Ins_5,32,20,6
701,17Networks_RH_SalVentAttnB_Ins_6,38,26,6
702,17Networks_RH_SalVentAttnB_Ins_7,48,24,2
703,17Networks_RH_SalVentAttnB_Ins_8,46,18,2
704,17Networks_RH_SalVentAttnB_Ins_9,54,16,12
705,17Networks_RH_SalVentAttnB_PFCmp_1,8,34,20
706,17Networks_RH_SalVentAttnB_PFCmp_2,4,22,28
707,17Networks_RH_SalVentAttnB_PFCmp_3,10,28,28
708,17Networks_RH_SalVentAttnB_PFCmp_4,8,24,38
709,17Networks_RH_SalVentAttnB_PFCmp_5,6,20,60
710,17Networks_RH_SalVentAttnB_Cinga_1,6,22,20
711,17Networks_RH_LimbicB_OFC_1,22,14,-22
712,17Networks_RH_LimbicB_OFC_2,14,16,-18
713,17Networks_RH_LimbicB_OFC_3,16,26,-24
714,17Networks_RH_LimbicB_OFC_4,10,28,-20
715,17Networks_RH_LimbicB_OFC_5,10,42,-24
716,17Networks_RH_LimbicB_OFC_6,24,28,-18
717,17Networks_RH_LimbicB_OFC_7,16,48,-20
718,17Networks_RH_LimbicB_OFC_8,4,20,-20
719,17Networks_RH_LimbicB_OFC_9,26,40,-16
720,17Networks_RH_LimbicB_OFC_10,4,42,-24
721,17Networks_RH_LimbicB_OFC_11,8,58,-22
722,17Networks_RH_LimbicB_OFC_12,20,62,-14
723,17Networks_RH_LimbicB_OFC_13,4,26,-12
724,17Networks_RH_LimbicB_OFC_14,12,66,-6
725,17Networks_RH_LimbicA_TempPole_1,36,0,-44
726,17Networks_RH_LimbicA_TempPole_2,24,6,-42
727,17Networks_RH_LimbicA_TempPole_3,34,14,-40
728,17Networks_RH_LimbicA_TempPole_4,40,-10,-34
729,17Networks_RH_LimbicA_TempPole_5,30,-6,-36
730,17Networks_RH_LimbicA_TempPole_6,52,-8,-38
731,17Networks_RH_LimbicA_TempPole_7,20,0,-32
732,17Networks_RH_LimbicA_TempPole_8,24,6,-30
733,17Networks_RH_LimbicA_TempPole_9,36,-18,-32
734,17Networks_RH_LimbicA_TempPole_10,52,-22,-30
735,17Networks_RH_LimbicA_TempPole_11,42,-22,-24
736,17Networks_RH_LimbicA_TempPole_12,30,14,-30
737,17Networks_RH_LimbicA_TempPole_13,40,22,-30
738,17Networks_RH_LimbicA_TempPole_14,22,-14,-30
739,17Networks_RH_LimbicA_TempPole_15,44,-32,-24
740,17Networks_RH_LimbicA_TempPole_16,38,12,-24
741,17Networks_RH_LimbicA_TempPole_17,42,12,-20
742,17Networks_RH_ContA_Temp_1,62,-44,-14
743,17Networks_RH_ContA_Temp_2,60,-52,-4
744,17Networks_RH_ContA_IPS_1,56,-38,48
745,17Networks_RH_ContA_IPS_2,52,-34,50
746,17Networks_RH_ContA_IPS_3,32,-68,46
747,17Networks_RH_ContA_IPS_4,46,-46,48
748,17Networks_RH_ContA_IPS_5,46,-38,50
749,17Networks_RH_ContA_IPS_6,38,-60,46
750,17Networks_RH_ContA_IPS_7,40,-52,44
751,17Networks_RH_ContA_IPS_8,38,-42,42
752,17Networks_RH_ContA_PFCd_1,30,12,54
753,17Networks_RH_ContA_PFCd_2,24,8,56
754,17Networks_RH_ContA_PFCl_1,46,38,10
755,17Networks_RH_ContA_PFCl_2,52,30,18
756,17Networks_RH_ContA_PFCl_3,50,18,22
757,17Networks_RH_ContA_PFCl_4,44,34,20
758,17Networks_RH_ContA_PFCl_5,48,10,22
759,17Networks_RH_ContA_PFCl_6,46,26,26
760,17Networks_RH_ContA_PFCl_7,42,18,28
761,17Networks_RH_ContA_PFCl_8,44,6,30
762,17Networks_RH_ContA_PFCl_9,38,10,36
763,17Networks_RH_ContA_Cingm_1,6,10,28
764,17Networks_RH_ContA_Cingm_2,6,-2,30
765,17Networks_RH_ContB_Temp_1,60,-26,-24
766,17Networks_RH_ContB_Temp_2,64,-24,-16
767,17Networks_RH_ContB_Temp_3,60,-38,-20
768,17Networks_RH_ContB_Temp_4,66,-32,-12
769,17Networks_RH_ContB_Temp_5,66,-40,-6
770,17Networks_RH_ContB_IPL_1,56,-44,30
771,17Networks_RH_ContB_IPL_2,54,-48,32
772,17Networks_RH_ContB_IPL_3,60,-44,40
773,17Networks_RH_ContB_IPL_4,50,-58,46
774,17Networks_RH_ContB_IPL_5,56,-50,46
775,17Networks_RH_ContB_IPL_6,38,-74,48
776,17Networks_RH_ContB_IPL_7,52,-42,48
777,17Networks_RH_ContB_IPL_8,44,-62,52
778,17Networks_RH_ContB_IPL_9,46,-52,54
779,17Networks_RH_ContB_PFCld_1,46,34,28
780,17Networks_RH_ContB_PFCld_2,50,24,34
781,17Networks_RH_ContB_PFCld_3,42,30,36
782,17Networks_RH_ContB_PFCld_4,44,18,44
783,17Networks_RH_ContB_PFCld_5,36,32,44
784,17Networks_RH_ContB_PFCld_6,44,6,46
785,17Networks_RH_ContB_PFCld_7,32,24,52
786,17Networks_RH_ContB_PFCld_8,38,10,58
787,17Networks_RH_ContB_PFCld_9,22,18,60
788,17Networks_RH_ContB_PFClv_1,26,50,-14
789,17Networks_RH_ContB_PFClv_2,36,38,-12
790,17Networks_RH_ContB_PFClv_3,36,54,-12
791,17Networks_RH_ContB_PFClv_4,44,46,-14
792,17Networks_RH_ContB_PFClv_5,30,58,-4
793,17Networks_RH_ContB_PFClv_6,42,52,-4
794,17Networks_RH_ContB_PFClv_7,24,62,2
795,17Networks_RH_ContB_PFClv_8,34,56,10
796,17Networks_RH_ContB_PFClv_9,26,58,12
797,17Networks_RH_ContB_PFCmp_1,6,34,32
798,17Networks_RH_ContB_PFCmp_2,4,28,48
799,17Networks_RH_ContC_pCun_1,12,-64,26
800,17Networks_RH_ContC_pCun_2,16,-66,32
801,17Networks_RH_ContC_pCun_3,14,-74,42
802,17Networks_RH_ContC_pCun_4,6,-64,44
803,17Networks_RH_ContC_pCun_5,8,-48,44
804,17Networks_RH_ContC_pCun_6,6,-74,48
805,17Networks_RH_ContC_pCun_7,6,-54,46
806,17Networks_RH_ContC_pCun_8,4,-66,52
807,17Networks_RH_ContC_Cingp_1,8,-42,22
808,17Networks_RH_ContC_Cingp_2,6,-34,26
809,17Networks_RH_ContC_Cingp_3,6,-18,30
810,17Networks_RH_ContC_Cingp_4,4,-32,30
811,17Networks_RH_DefaultA_Temp_1,64,-10,-16
812,17Networks_RH_DefaultA_Temp_2,56,-2,-20
813,17Networks_RH_DefaultA_IPL_1,48,-50,18
814,17Networks_RH_DefaultA_IPL_2,56,-48,22
815,17Networks_RH_DefaultA_IPL_3,44,-56,28
816,17Networks_RH_DefaultA_IPL_4,54,-54,26
817,17Networks_RH_DefaultA_IPL_5,50,-60,34
818,17Networks_RH_DefaultA_IPL_6,58,-56,34
819,17Networks_RH_DefaultA_IPL_7,46,-68,42
820,17Networks_RH_DefaultA_PFCd_1,22,40,34
821,17Networks_RH_DefaultA_PFCd_2,28,30,40
822,17Networks_RH_DefaultA_PFCd_3,24,40,44
823,17Networks_RH_DefaultA_PFCd_4,24,24,48
824,17Networks_RH_DefaultA_PFCd_5,20,34,54
825,17Networks_RH_DefaultA_pCunPCC_1,8,-46,14
826,17Networks_RH_DefaultA_pCunPCC_2,6,-52,18
827,17Networks_RH_DefaultA_pCunPCC_3,4,-58,24
828,17Networks_RH_DefaultA_pCunPCC_4,6,-48,26
829,17Networks_RH_DefaultA_pCunPCC_5,6,-42,32
830,17Networks_RH_DefaultA_pCunPCC_6,12,-52,30
831,17Networks_RH_DefaultA_pCunPCC_7,4,-64,32
832,17Networks_RH_DefaultA_pCunPCC_8,6,-34,36
833,17Networks_RH_DefaultA_pCunPCC_9,4,-24,38
834,17Networks_RH_DefaultA_pCunPCC_10,10,-44,38
835,17Networks_RH_DefaultA_pCunPCC_11,8,-54,36
836,17Networks_RH_DefaultA_PFCm_1,4,42,-12
837,17Networks_RH_DefaultA_PFCm_2,6,56,-10
838,17Networks_RH_DefaultA_PFCm_3,6,34,-6
839,17Networks_RH_DefaultA_PFCm_4,8,50,-4
840,17Networks_RH_DefaultA_PFCm_5,8,64,4
841,17Networks_RH_DefaultA_PFCm_6,6,40,0
842,17Networks_RH_DefaultA_PFCm_7,18,66,10
843,17Networks_RH_DefaultA_PFCm_8,8,54,10
844,17Networks_RH_DefaultA_PFCm_9,10,44,10
845,17Networks_RH_DefaultA_PFCm_10,6,32,12
846,17Networks_RH_DefaultA_PFCm_11,6,66,16
847,17Networks_RH_DefaultA_PFCm_12,8,46,22
848,17Networks_RH_DefaultB_Temp_1,54,-12,-14
849,17Networks_RH_DefaultB_Temp_2,64,-18,-10
850,17Networks_RH_DefaultB_Temp_3,64,-28,-4
851,17Networks_RH_DefaultB_Temp_4,62,-38,0
852,17Networks_RH_DefaultB_AntTemp_1,46,10,-38
853,17Networks_RH_DefaultB_AntTemp_2,58,-4,-26
854,17Networks_RH_DefaultB_AntTemp_3,52,8,-28
855,17Networks_RH_DefaultB_PFCd_1,16,62,22
856,17Networks_RH_DefaultB_PFCd_2,6,58,26
857,17Networks_RH_DefaultB_PFCd_3,16,52,36
858,17Networks_RH_DefaultB_PFCd_4,8,58,38
859,17Networks_RH_DefaultB_PFCd_5,4,46,40
860,17Networks_RH_DefaultB_PFCd_6,12,46,48
861,17Networks_RH_DefaultB_PFCd_7,8,34,56
862,17Networks_RH_DefaultB_PFCd_8,12,22,62
863,17Networks_RH_DefaultB_PFCv_1,30,20,-20
864,17Networks_RH_DefaultB_PFCv_2,36,26,-18
865,17Networks_RH_DefaultB_PFCv_3,46,30,-12
866,17Networks_RH_DefaultB_PFCv_4,50,40,-8
867,17Networks_RH_DefaultB_PFCv_5,48,32,-4
868,17Networks_RH_DefaultB_PFCv_6,54,32,4
869,17Networks_RH_DefaultB_PFCv_7,56,22,8
870,17Networks_RH_DefaultC_IPL_1,50,-64,24
871,17Networks_RH_DefaultC_IPL_2,48,-70,28
872,17Networks_RH_DefaultC_IPL_3,44,-78,34
873,17Networks_RH_DefaultC_Rsp_1,14,-44,4
874,17Networks_RH_DefaultC_Rsp_2,10,-50,8
875,17Networks_RH_DefaultC_Rsp_3,12,-56,18
876,17Networks_RH_DefaultC_Rsp_4,22,-60,22
877,17Networks_RH_DefaultC_PHC_1,32,-26,-22
878,17Networks_RH_DefaultC_PHC_2,22,-22,-24
879,17Networks_RH_DefaultC_PHC_3,24,-32,-16
880,17Networks_RH_DefaultC_PHC_4,18,-34,-12
881,17Networks_RH_TempPar_1,48,18,-22
882,17Networks_RH_TempPar_2,54,10,-18
883,17Networks_RH_TempPar_3,54,2,-14
884,17Networks_RH_TempPar_4,54,-6,-10
885,17Networks_RH_TempPar_5,50,-20,-8
886,17Networks_RH_TempPar_6,50,-30,-4
887,17Networks_RH_TempPar_7,60,-12,-4
888,17Networks_RH_TempPar_8,64,-50,2
889,17Networks_RH_TempPar_9,52,-30,2
890,17Networks_RH_TempPar_10,64,-22,0
891,17Networks_RH_TempPar_11,50,-38,4
892,17Networks_RH_TempPar_12,60,-46,6
893,17Networks_RH_TempPar_13,52,-44,12
894,17Networks_RH_TempPar_14,64,-32,6
895,17Networks_RH_TempPar_15,56,-54,10
896,17Networks_RH_TempPar_16,54,-38,12
897,17Networks_RH_TempPar_17,58,-48,14
898,17Networks_RH_TempPar_18,64,-38,14
899,17Networks_RH_TempPar_19,50,-44,20
900,17Networks_RH_TempPar_20,56,-40,20
